Keuwl Accelerometer Data File
2019-06-26 17-08-48

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
7.5100460,6.646304,7.949947,-1.110910,10.421571,96.119194,50.103748
7.5196996,5.874174,7.760805,-1.161188,9.802263,96.803299,52.877827
7.5297060,5.005079,6.938396,-0.968455,8.609881,96.458397,54.194843
7.5397377,4.850653,5.688623,-1.954866,7.727274,104.654076,49.545982
7.5497208,5.066131,4.644751,-3.135207,7.554398,114.520416,42.515350
7.5600338,5.280412,4.152743,-3.125630,7.409291,114.951622,38.183033
7.5705700,5.055357,4.018668,-2.381034,6.882997,110.238564,38.482330
7.5801105,5.166687,4.124012,-2.480393,7.060771,110.566368,38.596615
7.5898418,5.467160,4.532224,-3.154361,7.770514,113.950035,39.658409
7.5999780,5.385756,5.008670,-2.885013,7.900408,111.418213,42.922348
7.6099062,4.911705,5.597643,-2.379837,7.818061,107.722214,48.734360
7.6201077,3.853468,6.593631,-1.332373,7.752445,99.896263,59.697018
7.6298137,1.996764,8.066066,-0.143652,8.310783,90.990410,76.095886
7.6399980,-0.913388,9.836577,1.616086,10.010208,80.709290,95.305061
7.6498728,-3.319561,12.169727,1.533486,12.707215,83.068741,105.257507
7.6599226,-4.311957,15.199590,-0.293290,15.802105,91.063477,105.838058
7.6698499,-3.916914,18.713081,-1.344344,19.165827,94.022186,101.822144
7.6804519,-2.038663,22.126015,0.820014,22.234861,87.886475,95.264297
7.6899037,-0.606930,23.967155,5.991490,24.712160,75.968750,91.450615
7.6998200,0.041899,22.403742,8.535329,23.974596,69.144302,89.892845
7.7098308,-0.235829,17.994820,6.879739,19.266550,69.078896,90.750839
7.7199607,-1.810017,13.427880,4.598064,14.308261,71.254974,97.676933
7.7300897,-3.585317,10.123882,2.732981,11.082269,75.723091,109.501320
7.7405038,-4.677073,7.985860,0.848745,9.293510,84.760071,120.356194
7.7499967,-4.933253,6.855796,-0.974440,8.502262,96.581100,125.737808
7.7607794,-4.131195,6.701371,-2.313996,8.205469,106.379997,121.652596
7.7699838,-2.418144,7.190985,-2.987964,8.153871,111.496674,108.586472
7.7800980,-0.463278,8.194156,-3.110068,8.776750,110.753799,93.235924
7.7898164,1.568202,9.513360,-2.995146,10.096246,107.257072,80.639420
7.7998800,3.469198,10.630256,-2.707842,11.505220,103.612709,71.925835
7.8099298,4.861426,11.244369,-2.130840,12.434217,99.867424,66.619087
7.8199887,5.594052,11.360487,-1.452083,12.746083,96.541557,63.783764
7.8299999,5.627571,11.146206,-0.839168,12.514459,93.844902,63.211399
7.8400722,5.051765,10.747571,-0.251391,11.878292,91.212692,64.824699
7.8506436,4.182671,10.273520,0.120907,11.092996,89.375496,67.847229
7.8605270,3.394978,9.852140,0.367510,10.427157,87.980164,70.986412
7.8701067,2.783259,9.539697,0.665588,9.959686,86.168167,73.735100
7.8800354,2.463634,9.161413,0.890643,9.528600,84.636703,74.948425
7.8906322,2.422932,8.851364,0.940921,9.225106,84.145897,74.691132
7.8998718,2.473210,8.725668,0.948104,9.118824,84.032051,74.175110
7.9103851,2.439692,9.460688,0.910994,9.812574,84.673019,75.539795
7.9197941,2.345121,10.071210,0.609324,10.358578,86.627731,76.892029
7.9300385,1.885434,10.395624,0.335188,10.570535,88.182861,79.720123
7.9397359,1.028310,10.602722,0.019154,10.652488,89.896980,84.460472
7.9498277,0.003591,10.618284,-0.287304,10.622171,91.549904,89.980621
7.9601245,-0.791284,10.577583,-0.629675,10.625813,93.397278,94.278191
7.9699898,-1.067814,10.517728,-0.985214,10.617602,95.324173,95.797096
7.9796581,-0.667982,10.676943,-1.069011,10.751097,95.706505,93.579933
7.9899845,0.184354,10.755951,-1.106121,10.814249,95.870689,89.018066
8.0001316,0.767342,10.372879,-0.829591,10.434254,94.560196,85.769211
8.0103521,1.048660,9.846154,-0.420182,9.910751,92.429878,83.920654
8.0197725,1.270124,9.321824,0.675165,9.432151,85.895187,82.241074
8.0300808,1.720234,8.993818,1.007959,9.212164,83.718346,79.171906
8.0406017,2.032677,8.082825,1.252167,8.428034,81.455833,75.883919
8.0503664,2.308010,8.365341,1.234211,8.765223,81.905411,74.575737
8.0598125,1.588553,8.095993,3.120842,8.820899,69.280029,78.898758
8.0700150,0.178368,8.626308,4.631583,9.792680,61.773144,88.815453
8.0798054,-0.403423,9.261970,3.290830,9.837500,70.456711,92.494049
8.0898991,0.960075,8.877700,-0.630872,8.951720,94.041267,83.827759
8.0997171,3.177106,7.971495,-4.273650,9.586596,116.474174,68.269836
8.1097918,5.977125,7.307104,-5.790377,11.074667,121.523544,50.717239
8.1197615,7.966706,7.187394,-4.424485,11.606166,112.409180,42.056110
8.1296921,8.590396,7.354988,-2.105700,11.503248,100.547623,40.569717
8.1398869,8.634688,7.332242,-1.352724,11.408308,96.809784,40.336624
8.1498966,8.265982,6.708553,-0.542287,10.659513,92.916092,39.062294
8.1599236,6.925229,4.947618,1.195904,8.594644,82.001610,35.543301
8.1697855,5.197812,3.102885,2.444480,6.528448,68.010597,30.835510
8.1808519,3.676297,2.457648,3.262100,5.495133,53.584660,33.763199
8.1901503,3.151967,3.219004,3.369839,5.626073,53.203964,45.602863
8.2011194,3.530250,4.838682,3.298013,6.837573,61.161865,53.885910
8.2099113,4.390966,6.596025,1.459266,8.057145,79.565315,56.348343
8.2199287,5.204995,7.472303,-2.036268,9.331328,102.604416,55.140026
8.2300863,5.792771,7.588422,-5.163096,10.853475,118.405525,52.642986
8.2400618,6.338649,7.770381,-6.019023,11.695552,120.973534,50.794331
8.2499762,6.666655,8.007407,-4.797980,11.470984,114.725479,50.220554
8.2600670,6.308722,8.204929,-2.100912,10.560998,101.474464,52.443531
8.2702742,5.629965,8.582016,0.417788,10.272393,87.669083,56.734364
8.2798510,4.143166,9.436746,2.311602,10.562267,77.358231,66.296310
8.2898808,2.480393,10.976217,1.526304,11.356025,82.275803,77.266243
8.3001671,-0.378284,12.459426,1.479617,12.552675,83.230659,91.739037
8.3104105,-2.576161,13.590686,-0.512359,13.842177,92.121254,100.733269
8.3200703,-2.924517,15.543158,-1.106121,15.854528,94.000595,100.655884
8.3306818,-2.784456,19.106926,1.477222,19.365175,85.625092,98.291359
8.3402882,-3.736152,22.316355,5.431247,23.269657,76.502396,99.504181
8.3498907,-4.906917,22.139183,5.680243,23.377050,75.937286,102.496986
8.3602276,-7.181408,19.057846,4.893748,20.945713,76.488556,110.647491
8.3697586,-9.702502,14.944607,3.126827,18.090242,80.046661,122.992882
8.3798122,-11.274296,11.342530,1.613692,16.073792,84.238213,134.827133
8.3899736,-10.827777,9.379285,-0.131681,14.325818,90.526665,139.100098
8.3998089,-9.223662,8.534132,-2.303222,12.775452,100.386360,137.223663
8.4096937,-6.725313,8.243237,-4.848258,11.691296,114.499771,129.209564
8.4201632,-1.148020,9.721656,-4.766856,10.888134,115.963776,96.734802
8.4301748,0.885855,10.332177,-4.514267,11.310050,113.524284,85.099586
8.4398699,2.472013,10.370484,-4.422091,11.541780,112.528175,76.592598
8.4501200,3.756502,9.896433,-4.371812,11.452661,112.440819,69.214165
8.4598589,4.648343,9.089587,-3.877410,10.920714,110.796562,62.915161
8.4705248,5.244499,8.257602,-3.284845,10.319058,108.561836,57.579895
8.4797726,5.638345,7.742848,-2.064999,9.798308,102.166344,53.937881
8.4898539,5.926847,7.565677,-0.804452,9.644382,94.784683,51.925346
8.5000334,6.064513,7.746439,0.687136,9.861937,86.004646,51.943409
8.5099964,6.311116,8.088810,1.842338,10.423687,79.819756,52.037647
8.5200624,6.904878,8.322245,2.530671,11.105917,76.828476,50.317867
8.5309477,7.396886,8.487445,3.253720,11.719102,73.880455,48.927551
8.5410509,7.587225,8.740033,4.332308,12.358117,69.478203,49.038746
8.5505056,7.390901,9.147048,4.844667,12.718675,67.609955,51.061462
8.5604162,6.731298,9.603143,4.684256,12.628261,68.226746,54.971565
8.5700417,5.442020,9.969456,4.231751,12.120782,69.565773,61.371227
8.5807962,3.919308,10.171766,3.473987,11.440908,72.323273,68.927704
8.5899105,2.377442,10.336966,2.647987,10.932380,75.982689,77.047546
8.6000795,1.131260,10.527305,1.550246,10.700801,81.670135,83.866554
8.6099482,0.610521,10.681731,0.138864,10.700066,89.256401,86.728783
8.6204939,0.754174,10.466252,-1.551443,10.607459,98.410225,85.878525
8.6299219,1.193510,9.919178,-2.840720,10.386734,105.872353,83.138962
8.6398993,1.659182,9.006987,-3.414132,9.774200,110.444527,79.562523
8.6515388,2.164358,7.937976,-3.314772,8.870379,111.943375,74.748535
8.6599169,2.683900,7.377733,0.470461,7.864832,86.570618,70.009430
8.6699362,2.601300,10.995371,-0.099359,11.299328,90.503830,76.689613
8.6800146,-1.794454,11.069592,0.555455,11.227842,87.164352,99.207924
8.6899452,-2.804807,8.998607,-9.343372,13.271792,134.748993,107.311920
8.7000046,-2.098518,7.903260,-12.889185,15.264218,147.608261,104.870361
8.7100220,-2.391808,5.385756,-10.216059,11.793853,150.022186,113.945946
8.7198534,-2.049437,3.289633,-3.436877,5.180154,131.565048,121.922844
8.7300053,0.047884,3.284845,1.863886,3.777111,60.431175,89.164841
8.7398453,2.664747,4.899734,4.349067,7.072669,52.054493,61.460201
8.7499094,4.978743,6.999449,4.375403,9.639726,63.006271,54.575569
8.7602434,7.034164,9.022549,3.434482,11.944938,73.290092,52.059288
8.7700653,8.632295,10.722432,2.983175,14.084970,77.772232,51.163548
8.7799625,9.057265,11.913548,3.196259,15.303031,77.944183,52.756115
8.7902546,7.997831,12.712014,3.397372,15.398141,77.253654,57.823734
8.8005629,6.143522,12.923901,3.017891,14.624559,78.091011,64.575394
8.8104839,4.353856,12.706028,2.466028,13.655787,79.596176,71.085434
8.8202438,2.804807,12.035652,1.866280,12.498275,81.412300,76.881836
8.8299913,1.581370,11.243171,1.276109,11.425325,83.587181,81.993774
8.8398523,0.879869,10.398018,0.691924,10.458093,86.206451,85.163216
8.8507051,0.587777,9.653421,-0.025139,9.671331,90.148933,86.515678
8.8604317,0.361524,9.174581,-1.029507,9.239238,96.397621,87.743423
8.8737316,0.123301,9.081207,-2.006341,9.301018,102.457298,89.222107
8.8899374,-0.014365,9.495404,-3.076549,9.981386,107.952515,90.086678
8.8998423,0.809240,9.544485,-2.637213,9.935138,105.393280,85.153702
8.9098473,1.450886,9.442732,-1.816002,9.724614,100.762756,81.264755
8.9197245,2.248155,9.445126,-1.001973,9.760561,95.892097,76.611427
8.9297857,3.087323,9.442732,-0.371101,9.941552,92.139252,71.894722
8.9399481,3.807978,9.495404,0.020351,10.230534,89.886024,68.147545
8.9502993,4.368221,9.516952,0.180762,10.473127,89.011047,65.345177
8.9605131,4.681861,9.358934,0.277727,10.468362,88.479752,63.423225
8.9699049,4.667496,9.059659,0.509965,10.204068,87.135353,62.742676
8.9798574,4.505888,8.856153,0.757765,9.965374,85.639030,63.033642
8.9898987,4.357447,8.802282,0.845153,9.858083,85.081879,63.662930
9.0010958,4.290410,8.845378,0.721852,9.857453,85.800529,64.124512
9.0101690,4.277241,9.038112,0.436942,10.008655,87.497879,64.674377
9.0199175,4.268862,9.331401,-0.050278,10.261616,90.280731,65.417198
9.0298634,4.151546,9.483433,-0.611719,10.370392,93.381668,66.357727
9.0401516,3.811569,9.463082,-0.991199,10.249901,95.549362,68.061256
9.0502596,3.398569,9.348161,-1.204283,10.019416,96.903358,70.021019
9.0599346,3.066972,9.147048,-1.318008,9.737143,97.779366,71.463882
9.0700960,2.823961,8.985439,-1.326388,9.511686,98.015915,72.553009
9.0798807,2.709039,8.906430,-1.276109,9.396374,97.805389,73.081985
9.0904627,2.823961,8.914810,-1.165976,9.423804,97.107231,72.423264
9.1004210,3.076549,9.088389,-1.145625,9.663148,96.808777,71.298309
9.1098461,2.972401,8.842984,-1.483208,9.446345,99.033615,71.420906
9.1200933,2.932897,8.986636,-0.841562,9.490508,95.087334,71.925285
9.1301794,3.213019,9.113529,-0.933739,9.708335,95.519188,70.579651
9.1400347,3.402161,9.021352,-0.944513,9.687703,95.595001,69.337379
9.1503839,3.509900,8.998607,-0.805649,9.692440,94.768005,68.691765
9.1600142,3.596091,9.074024,-0.769736,9.790928,94.509087,68.381279
9.1702099,3.569755,9.107543,-0.788889,9.813910,94.610687,68.597015
9.1799078,3.572149,9.184157,-0.921768,9.897407,95.343826,68.746613
9.1900015,3.468001,9.380483,-0.784101,10.031714,94.482941,69.710449
9.2003870,3.548207,9.561244,-0.787692,10.228765,94.416580,69.639954
9.2103233,4.005499,9.423578,-1.018733,10.290076,95.681671,66.972046
9.2199516,4.102465,8.901642,-0.536301,9.816163,93.131889,65.256630
9.2299242,4.043807,8.306683,0.052672,9.238838,89.673347,64.042549
9.2408323,4.224569,8.306683,-0.116119,9.319948,90.713875,63.043262
9.2501535,4.431667,8.871715,-0.677559,9.940125,93.908546,63.456600
9.2602282,4.698621,9.737218,-1.303643,10.889901,96.875435,64.240723
9.2701178,4.520253,10.083180,-1.806425,11.196712,99.284409,65.853477
9.2806635,4.013879,9.868899,-2.064999,10.852218,100.969337,67.867439
9.2899714,3.520674,9.485827,-2.053028,10.324291,101.469955,69.637543
9.3000278,2.718616,8.711303,-1.719037,9.286160,100.668022,72.667946
9.3106670,3.129222,8.856153,-1.818396,9.567133,100.956696,70.539711
9.3202248,3.600879,9.129091,-1.411382,9.914567,98.184105,68.473740
9.3299513,3.928885,9.332599,-1.167173,10.192930,96.575256,67.169632
9.3398476,3.979163,9.248801,-1.112107,10.129701,96.303024,66.720909
9.3502073,3.869030,8.980651,-1.128866,9.843568,96.585205,66.692734
9.3600140,3.732560,8.690952,-1.115698,9.524151,96.727310,66.757607
9.3705130,3.761291,8.604761,-0.999579,9.443960,96.075752,66.389023
9.3807507,4.104859,8.889671,-0.987608,9.841315,95.759514,65.214584
9.3899679,4.104859,8.889671,-1.217452,9.867031,97.087547,65.214584
9.4003925,4.015076,9.050082,-1.406593,10.000167,98.085869,66.075493
9.4099360,3.861847,9.039309,-1.531092,9.948226,98.853355,66.866463
9.4198332,3.799598,8.987833,-1.581370,9.885283,99.205284,67.083832
9.4303608,3.744531,8.967483,-1.543063,9.839629,99.022438,67.336159
9.4399080,3.667917,8.968679,-1.460463,9.799172,98.571266,67.756935
9.4501181,3.517082,8.957906,-1.352724,9.718220,98.001244,68.563873
9.4602451,3.511097,8.926781,-1.532289,9.714068,99.075691,68.529205
9.4712029,3.512294,8.951921,-1.486799,9.730553,98.789055,68.577400
9.4805021,3.663129,9.003395,-1.485602,9.832937,98.689766,67.860519
9.4899588,3.861847,9.026140,-1.428141,9.920920,98.276627,66.836266
9.5001717,3.961207,9.020155,-1.351527,9.943892,97.811546,66.291290
9.5108051,3.995923,8.945934,-1.258153,9.878263,97.317398,65.930893
9.5199375,4.088099,8.875306,-1.189918,9.843756,96.942924,65.268494
9.5298834,4.197036,8.874108,-1.170765,9.886132,96.801208,64.688049
9.5398178,4.192247,8.944737,-1.146823,9.944771,96.622032,64.888306
9.5502272,4.100070,9.145850,-1.213860,10.096069,96.905434,65.853378
9.5600433,4.325125,9.676167,-1.404199,10.691430,97.546959,65.915955
9.5706844,4.760870,10.321404,-1.820790,11.511409,99.100845,65.237923
9.5812120,4.394557,9.915586,-1.990779,11.026976,100.401047,66.097229
9.5912657,3.648763,8.997410,-1.691504,9.855356,99.882774,67.925728
9.6003017,3.288436,8.477868,-1.295263,9.185083,98.106766,68.799484
9.6099157,3.337517,8.400057,-1.069011,9.101800,96.744987,68.331047
9.6201296,3.500323,8.384495,-0.986411,9.139202,96.196114,67.340652
9.6304865,3.703830,8.501810,-1.010353,9.328448,96.217834,66.459557
9.6407824,3.762488,8.651448,-1.080982,9.495915,96.536522,66.495926
9.6499596,3.779247,8.811859,-1.146823,9.656437,96.820686,66.786385
9.6599197,3.882198,9.035717,-1.294066,9.919186,97.496231,66.749207
9.6697865,4.084508,9.239224,-1.414973,10.200422,97.973618,66.150574
9.6800098,4.243722,9.324219,-1.391031,10.338530,97.732498,65.528343
9.6902590,4.314352,9.302670,-1.321599,10.339243,97.343842,65.119278
9.6999435,4.299986,9.230844,-1.265336,10.261552,97.083076,65.022575
9.7099457,4.325125,9.121908,-1.221043,10.168917,96.896492,64.632172
9.7204075,4.286818,8.984241,-1.088165,10.013866,96.238411,64.491920
9.7300158,4.218584,8.929175,-1.027112,9.928825,95.937729,64.711639
9.7398310,4.064157,8.866926,-0.998382,9.804923,95.844246,65.375633
9.7501507,3.870227,8.803479,-1.039083,9.672621,96.166916,66.268524
9.7602119,3.683479,8.756793,-1.188721,9.574054,97.132286,67.186310
9.7701082,3.533842,8.740033,-1.376666,9.527404,98.308060,67.985130
9.7800703,3.399766,8.769960,-1.474828,9.520805,98.911331,68.810661
9.7899885,3.274071,8.761581,-1.416170,9.459936,98.609650,69.510040
9.7997627,3.227384,8.789114,-1.359907,9.461178,98.264061,69.836647
9.8097563,3.281253,8.851364,-1.386243,9.541224,98.354065,69.659958
9.8197546,3.412935,8.944737,-1.368286,9.671021,98.133675,69.115257
9.8299627,3.554192,9.006987,-1.320402,9.772490,97.765228,68.465614
9.8398209,3.596091,9.015367,-1.203086,9.780395,97.065849,68.253700
9.8500061,3.514688,8.983045,-1.156399,9.715214,96.836113,68.631683
9.8601160,3.452439,8.996213,-1.170765,9.706795,96.927475,69.004906
9.8704576,3.778050,8.948329,-0.958878,9.760415,95.637917,67.110168
9.8799067,3.989937,8.725668,-0.760159,9.624694,94.529945,65.427071
9.8899698,4.096479,8.585608,-0.766145,9.543624,94.604553,64.492638
9.9006042,4.034230,8.754398,-0.822408,9.674236,94.876610,65.258652
9.9104309,3.951630,9.159019,-1.513135,10.089231,98.625496,66.662369
9.9197140,3.681085,9.283517,-2.084153,10.201851,101.788033,68.370766
