Keuwl Accelerometer Data File
2019-06-27 16-05-18

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
14.3801460,1.651999,9.697714,1.549049,9.958630,81.051399,80.332504
14.3901215,1.616086,9.655815,1.539472,9.910422,81.063560,80.498520
14.4002390,1.583764,9.593566,1.545457,9.845469,80.968849,80.625809
14.4102764,1.558625,9.552865,1.515530,9.797111,81.101097,80.733391
14.4201250,1.556231,9.532514,1.476025,9.770840,81.311386,80.727966
14.4305658,1.576582,9.531317,1.434127,9.766695,81.556244,80.607712
14.4406033,1.580173,9.546879,1.411382,9.779154,81.701775,80.601768
14.4504414,1.569399,9.549273,1.387440,9.776330,81.841133,80.667015
14.4605246,1.575385,9.558850,1.369483,9.784117,81.953888,80.641266
14.4701710,1.571793,9.561244,1.367089,9.785543,81.969223,80.664520
14.4799662,1.568202,9.570822,1.364695,9.793992,81.990341,80.694633
14.4900990,1.567005,9.578004,1.379060,9.802830,81.912811,80.708466
14.5004339,1.580173,9.564836,1.399411,9.794967,81.786018,80.619095
14.5104160,1.582567,9.564836,1.431733,9.800023,81.599319,80.605133
14.5200357,1.590947,9.545682,1.464054,9.787472,81.397148,80.537682
14.5299606,1.600524,9.533711,1.491588,9.781522,81.228729,80.470024
14.5406771,1.607706,9.531317,1.526304,9.785720,81.026794,80.425690
14.5508375,1.607706,9.546879,1.552640,9.805015,80.888771,80.441010
14.5599470,1.598130,9.567230,1.593341,9.829783,80.671585,80.516754
14.5700788,1.599327,9.587581,1.602918,9.851339,80.635735,80.529556
14.5809879,1.596933,9.581595,1.593341,9.843572,80.684769,80.537682
14.5903587,1.599327,9.579201,1.549049,9.834556,80.937553,80.521423
14.6012793,1.602918,9.562442,1.513135,9.813216,81.129967,80.484184
14.6104164,1.632846,9.586384,1.495179,9.838724,81.258965,80.333595
14.6201658,1.669956,9.623494,1.508347,9.883092,81.221268,80.155548
14.6300993,1.709460,9.665392,1.531092,9.934098,81.133957,79.970161
14.6399975,1.754950,9.709685,1.577779,9.992358,80.915054,79.754845
14.6505175,1.798046,9.724051,1.613692,10.019688,80.732033,79.523933
14.6604156,1.800440,9.708488,1.641225,10.009492,80.562775,79.493851
14.6701412,1.760935,9.679757,1.665167,9.978545,80.393837,79.689545
14.6799917,1.697489,9.639056,1.662773,9.927623,80.358109,80.012321
14.6900673,1.642422,9.615114,1.643619,9.891889,80.435471,80.306480
14.7003222,1.618480,9.610326,1.596933,9.875628,80.694160,80.440491
14.7107573,1.635240,9.611523,1.545457,9.871364,80.992737,80.344536
14.7200928,1.632846,9.628283,1.523909,9.883942,81.130737,80.374870
14.7302523,1.643619,9.633071,1.492785,9.885644,81.314812,80.317291
14.7400789,1.668759,9.646238,1.496376,9.903222,81.309326,80.185211
14.7502642,1.702277,9.657013,1.478420,9.916721,81.426186,80.002960
14.7603331,1.722628,9.654618,1.492785,9.920056,81.345169,79.883446
14.7700682,1.691504,9.628283,1.523909,9.893802,81.139648,80.035919
14.7803946,1.640028,9.611523,1.520318,9.868254,81.137627,80.316795
14.7902994,1.606509,9.585187,1.513135,9.835968,81.150650,80.485466
14.8000813,1.600524,9.568427,1.485602,9.814453,81.293739,80.503967
14.8100262,1.596933,9.560047,1.466449,9.802814,81.396561,80.516739
14.8200779,1.618480,9.550470,1.473631,9.798089,81.349899,80.381691
14.8301306,1.654393,9.564836,1.497573,9.821701,81.229561,80.186859
14.8399916,1.701080,9.572019,1.510741,9.838676,81.167213,79.922951
14.8501463,1.727417,9.579201,1.528698,9.853019,81.074493,79.777718
14.8603973,1.757344,9.595961,1.537078,9.875896,81.046127,79.622208
14.8707170,1.768118,9.591172,1.544260,9.874289,81.002464,79.554878
14.8816729,1.764527,9.594764,1.537078,9.876015,81.046234,79.579445
14.8902311,1.751359,9.582792,1.525106,9.860178,81.102150,79.642883
14.9008179,1.735796,9.588778,1.515530,9.861768,81.159912,79.739220
14.9100370,1.735796,9.593566,1.545457,9.871065,80.992462,79.744232
14.9205456,1.732205,9.599552,1.568202,9.879838,80.866959,79.771255
14.9301643,1.736993,9.617508,1.600524,9.903296,80.699333,79.762321
14.9400492,1.727417,9.643845,1.588553,9.925282,80.790131,79.844810
14.9503736,1.711854,9.665392,1.580173,9.942192,80.854851,79.956398
14.9600143,1.691504,9.677363,1.547851,9.945270,81.046257,80.085442
14.9700174,1.666364,9.673772,1.513135,9.932180,81.237053,80.226379
14.9802074,1.665167,9.657013,1.472434,9.909528,81.454910,80.216644
14.9911003,1.672350,9.648633,1.464054,9.901329,81.496811,80.166893
15.0001869,1.686715,9.628283,1.478420,9.886079,81.399406,80.063560
15.0101414,1.695095,9.606734,1.513135,9.871792,81.183022,79.993240
15.0200720,1.705869,9.593566,1.550246,9.866598,80.960197,79.917397
15.0305099,1.707066,9.609129,1.568202,9.884770,80.871552,79.926476
15.0400524,1.722628,9.636662,1.565808,9.913851,80.912567,79.864983
15.0501385,1.731008,9.665392,1.545457,9.940052,81.055496,79.846352
15.0599508,1.726219,9.662998,1.526304,9.933930,81.161751,79.871399
15.0701189,1.731008,9.672575,1.498770,9.939890,81.327675,79.853729
15.0800695,1.727417,9.673772,1.495179,9.939889,81.348610,79.875572
15.0902939,1.739388,9.647436,1.510741,9.918711,81.239052,79.779640
15.1002045,1.762132,9.617508,1.546654,9.899178,81.011238,79.617355
15.1102390,1.760935,9.598354,1.572991,9.884513,80.843201,79.603996
15.1215067,1.777695,9.585187,1.571793,9.874540,80.840904,79.493149
15.1311378,1.792060,9.579201,1.557428,9.869050,80.920235,79.403694
15.1402092,1.777695,9.587581,1.545457,9.872706,80.993973,79.495712
15.1500034,1.765724,9.615114,1.546654,9.897492,81.009697,79.594124
15.1604671,1.723825,9.609129,1.540669,9.883349,81.031853,79.829636
15.1704540,1.709460,9.605537,1.539472,9.877174,81.033234,79.908943
15.1801071,1.693898,9.613917,1.528698,9.880972,81.099945,80.007484
15.1901445,1.686715,9.601946,1.503559,9.864231,81.232498,80.036850
15.2001066,1.710657,9.598354,1.484405,9.861958,81.343033,79.894623
15.2102566,1.711854,9.597157,1.464054,9.857958,81.459122,79.886459
15.2206011,1.740585,9.625888,1.461660,9.890592,81.501534,79.750343
15.2302303,1.776498,9.654618,1.456872,9.924216,81.558495,79.573914
15.2402554,1.795651,9.680955,1.491588,9.958418,81.385727,79.492035
15.2499990,1.795651,9.682152,1.537078,9.966496,81.128181,79.493301
15.2599688,1.775301,9.646238,1.583764,9.935287,80.827461,79.571938
15.2701225,1.732205,9.607931,1.617283,9.895882,80.593964,79.779984
15.2801075,1.684321,9.589975,1.602918,9.867822,80.651512,80.038544
15.2902498,1.650802,9.591172,1.581370,9.859840,80.770760,80.234116
15.3001394,1.613692,9.604341,1.568202,9.864411,80.852547,80.462418
15.3101015,1.595735,9.619903,1.541866,9.872499,81.014885,80.581619
15.3199511,1.611298,9.641450,1.511938,9.891400,81.207657,80.512299
15.3302870,1.641225,9.653421,1.493982,9.905258,81.325134,80.351128
15.3406096,1.693898,9.646238,1.503559,9.908577,81.272041,80.040298
15.3499947,1.693898,9.646238,1.503559,9.908577,81.272041,80.040298
15.3600407,1.715446,9.621099,1.546654,9.894465,81.006927,79.890381
15.3704710,1.731008,9.615114,1.552640,9.892295,80.969833,79.794365
15.3802433,1.738190,9.606734,1.529895,9.881864,81.093735,79.744171
15.3901739,1.745373,9.613917,1.527501,9.889742,81.114922,79.710220
15.4002552,1.747767,9.592369,1.513135,9.867006,81.178711,79.673759
15.4100609,1.740585,9.561244,1.535880,9.839002,81.019333,79.682526
15.4203987,1.715446,9.532514,1.568202,9.811769,80.803047,79.798393
15.4300585,1.710657,9.537302,1.570596,9.815969,80.792862,79.831276
15.4401379,1.757344,9.554062,1.558625,9.838581,80.884819,79.577690
15.4503765,1.792060,9.593566,1.565808,9.884317,80.885185,79.419197
15.4601383,1.830367,9.634268,1.572991,9.931952,80.887306,79.242859
15.4707241,1.849521,9.679757,1.590947,9.982462,80.829422,79.182823
15.4803829,1.838747,9.686940,1.590947,9.987437,80.834030,79.252144
15.4900970,1.810017,9.670180,1.592144,9.966116,80.807281,79.398331
15.5008650,1.770512,9.649830,1.593341,9.939450,80.775414,79.603233
15.5112953,1.725022,9.595961,1.589750,9.878535,80.739136,79.809044
15.5215797,1.680730,9.554062,1.581370,9.828819,80.741371,80.022736
15.5300808,1.661576,9.544485,1.575385,9.815288,80.763901,80.124489
15.5401974,1.665167,9.552865,1.567005,9.822704,80.820450,80.112076
15.5502558,1.678335,9.560047,1.577779,9.833652,80.767166,80.042778
15.5600843,1.705869,9.588778,1.571793,9.865353,80.832306,79.912468
15.5717049,1.732205,9.609129,1.546654,9.885749,80.998932,79.781235
15.5800991,1.747767,9.621099,1.521515,9.896224,81.155861,79.703934
15.5902033,1.774103,9.628283,1.525106,9.908442,81.145844,79.559807
15.6001644,1.766921,9.611523,1.526304,9.891056,81.123131,79.583412
15.6101580,1.756147,9.585187,1.515530,9.861880,81.160011,79.617722
15.6202707,1.733402,9.542090,1.538275,9.819494,80.987198,79.704010
15.6301622,1.708263,9.521740,1.550246,9.797191,80.895615,79.828964
15.6402245,1.696292,9.514558,1.555034,9.788889,80.859436,79.891296
15.6500635,1.713051,9.524135,1.553837,9.800923,80.877846,79.803558
15.6604204,1.736993,9.548077,1.556231,9.828772,80.889778,79.689468
15.6712141,1.782483,9.569624,1.570596,9.860107,80.834435,79.448730
15.6800661,1.796848,9.601946,1.593341,9.897715,80.736176,79.400620
15.6902304,1.777695,9.613917,1.618480,9.909948,80.600418,79.523849
15.7002411,1.757344,9.612720,1.634043,9.907710,80.507042,79.639908
15.7100830,1.744176,9.609129,1.602918,9.896811,80.679138,79.712112
15.7200384,1.725022,9.592369,1.574188,9.872553,80.824974,79.805305
15.7303200,1.719037,9.575610,1.561020,9.853130,80.884293,79.822533
15.7404404,1.703475,9.570822,1.539472,9.842380,81.001274,79.907822
15.7503338,1.703475,9.583989,1.549049,9.856684,80.958076,79.921402
15.7601929,1.720234,9.586384,1.558625,9.863431,80.907974,79.826797
15.7705889,1.747767,9.603143,1.578976,9.887780,80.811119,79.685097
15.7805223,1.771709,9.599552,1.602918,9.892406,80.674957,79.543068
15.7915592,1.769315,9.588778,1.611298,9.882885,80.616653,79.545410
15.8011322,1.754950,9.564836,1.598130,9.854945,80.667404,79.603050
15.8101234,1.731008,9.550470,1.581370,9.834054,80.746346,79.726753
15.8199863,1.716643,9.569624,1.557428,9.846327,80.899101,79.830185
15.8304739,1.725022,9.586384,1.541866,9.861633,81.004906,79.799072
15.8400393,1.751359,9.579201,1.539472,9.858920,81.016495,79.639084
15.8503437,1.776498,9.548077,1.553837,9.835452,80.910141,79.460175
15.8601866,1.769315,9.518148,1.564611,9.806815,80.819618,79.469566
15.8712101,1.750161,9.543288,1.575385,9.829509,80.777374,79.607895
15.8803005,1.750161,9.543288,1.575385,9.829509,80.777374,79.607895
15.8900623,1.783680,9.555259,1.568202,9.846002,80.835297,79.426292
15.9002275,1.795651,9.540894,1.570596,9.834621,80.810471,79.341286
15.9103336,1.748964,9.443929,1.557428,9.729966,80.789322,79.508003
15.9200563,1.735796,9.414001,1.522712,9.693042,80.961777,79.552879
15.9301739,1.727417,9.400833,1.513135,9.677253,81.004318,79.587967
15.9401169,1.721431,9.428367,1.484405,9.698499,81.195984,79.652908
15.9500418,1.723825,9.473856,1.464054,9.740070,81.354965,79.687508
15.9604101,1.734599,9.518148,1.429338,9.779928,81.596107,79.671692
15.9702635,1.723825,9.558850,1.429338,9.817647,81.628632,79.777260
15.9800539,1.690306,9.567230,1.436521,9.821029,81.589172,79.980568
15.9901323,1.669956,9.558850,1.426944,9.807983,81.634460,80.090294
16.0003643,1.667562,9.549273,1.420959,9.797373,81.660713,80.094490
16.0100498,1.684321,9.539697,1.416170,9.790214,81.682892,79.987099
16.0221443,1.728614,9.554062,1.430536,9.814002,81.618431,79.744438
16.0303402,1.769315,9.580399,1.448492,9.849500,81.543266,79.536469
16.0404415,1.814805,9.603143,1.474828,9.883774,81.418442,79.298431
16.0503216,1.833959,9.627085,1.534683,9.919648,81.099937,79.214394
16.0600948,1.826776,9.635465,1.607706,9.938008,80.690147,79.264778
16.0714111,1.793257,9.643845,1.651999,9.947292,80.440292,79.466255
16.0803413,1.772906,9.646238,1.651999,9.945965,80.439011,79.585693
16.0904732,1.780089,9.653421,1.624466,9.949681,80.603355,79.552040
16.1000614,1.787272,9.636662,1.593341,9.929668,80.766251,79.492973
16.1104336,1.806425,9.617508,1.569399,9.910733,80.888657,79.362259
16.1207771,1.817199,9.580399,1.562217,9.875565,80.898140,79.259789
16.1304836,1.825579,9.557653,1.590947,9.859645,80.714188,79.186356
16.1402245,1.842338,9.545682,1.612495,9.854664,80.582481,79.076103
16.1500397,1.867477,9.546879,1.594538,9.857633,80.691124,78.932053
16.1606350,1.895011,9.579201,1.575385,9.891107,80.835304,78.809914
16.1705704,1.878251,9.576807,1.570596,9.884829,80.857552,78.903709
16.1808701,1.841141,9.595961,1.544260,9.892270,81.018951,79.138863
16.1903610,1.806425,9.579201,1.504756,9.863496,81.224800,79.320694
16.2003078,1.772906,9.558850,1.486799,9.834907,81.304932,79.492592
16.2101784,1.756147,9.542090,1.485602,9.815425,81.294609,79.571854
16.2202129,1.763330,9.546879,1.473631,9.819563,81.368965,79.535278
16.2300262,1.796848,9.540894,1.480814,9.820902,81.327759,79.334343
16.2409401,1.839944,9.561244,1.480814,9.848634,81.352371,79.107292
16.2500610,1.857901,9.569624,1.474828,9.859241,81.396927,79.012955
16.2600327,1.872266,9.585187,1.497573,9.880482,81.282143,78.947632
16.2700539,1.871069,9.581595,1.493982,9.876226,81.299438,78.950485
16.2801876,1.854309,9.595961,1.521515,9.891205,81.151337,79.063049
16.2901974,1.813608,9.592369,1.527501,9.881092,81.107086,79.293594
16.3005352,1.787272,9.582792,1.537078,9.868478,81.039337,79.435234
16.3100815,1.770512,9.581595,1.521515,9.861880,81.124817,79.530823
16.3201351,1.772906,9.600749,1.508347,9.878901,81.217522,79.537437
16.3299847,1.804031,9.627085,1.491588,9.907578,81.341187,79.386368
16.3399963,1.819593,9.640253,1.456872,9.918058,81.553215,79.311195
16.3515816,1.837550,9.642648,1.477222,9.926702,81.441856,79.210800
16.3601341,1.841141,9.625888,1.495179,9.913782,81.325653,79.171837
16.3700409,1.853112,9.589975,1.520318,9.884989,81.152756,79.063286
16.3799019,1.849521,9.551667,1.529895,9.848637,81.063438,79.041245
16.3899460,1.849521,9.534908,1.549049,9.835382,80.938324,79.022453
16.4005337,1.866280,9.569624,1.561020,9.874082,80.903793,78.964615
16.4100418,1.911770,9.625888,1.586159,9.941251,80.819038,78.766823
16.4200325,1.932121,9.684546,1.570596,9.999515,80.963287,78.717308
16.4300957,1.950077,9.685743,1.578976,10.005478,80.920128,78.616547
16.4402523,1.947683,9.651027,1.602918,9.975226,80.753059,78.590332
16.4500980,1.891419,9.598354,1.604115,9.913580,80.688034,78.852318
16.4601212,1.884237,9.587581,1.606509,9.902167,80.663170,78.881424
16.4703407,1.880645,9.583989,1.617283,9.899761,80.597679,78.898033
16.4809170,1.832761,9.556456,1.625663,9.865477,80.515373,79.143494
16.4900188,1.799243,9.543288,1.624466,9.846345,80.503838,79.323074
16.5008297,1.792060,9.526528,1.586159,9.822532,80.707092,79.346443
16.5099773,1.794454,9.538500,1.516727,9.823620,81.118240,79.345619
16.5202198,1.825579,9.556456,1.484405,9.841852,81.325218,79.185036
16.5299988,1.844732,9.588778,1.474828,9.875364,81.411079,79.110229
16.5399933,1.867477,9.601946,1.456872,9.889758,81.528862,78.993973
16.5500755,1.856703,9.611523,1.456872,9.897030,81.535133,79.066574
16.5606613,1.835156,9.587581,1.474828,9.872416,81.408493,79.164101
16.5701523,1.788469,9.536105,1.480814,9.814720,81.322258,79.377739
16.5802689,1.750161,9.487024,1.497573,9.762654,81.176094,79.547623
16.5899887,1.716643,9.472659,1.502362,9.743470,81.130081,79.728294
16.6004314,1.723825,9.493010,1.515530,9.766557,81.073029,79.707870
16.6121330,1.769315,9.545682,1.507150,9.824562,81.175621,79.499260
16.6206074,1.837550,9.599552,1.496376,9.887727,81.295601,79.163506
16.6303158,1.893813,9.655815,1.489193,9.951834,81.393929,78.903328
16.6412907,1.933318,9.674969,1.498770,9.979431,81.362297,78.699608
16.6500454,1.939303,9.660604,1.539472,9.972870,81.119972,78.649109
16.6602478,1.912967,9.623494,1.551443,9.933683,81.014763,78.757240
16.6703300,1.855506,9.585187,1.570596,9.888655,80.861115,79.044159
16.6801167,1.796848,9.542090,1.574188,9.836576,80.791122,79.335648
16.6899967,1.764527,9.538500,1.578976,9.828006,80.754745,79.519341
16.7002735,1.759738,9.544485,1.552640,9.828762,80.910973,79.553566
16.7100239,1.768118,9.558850,1.528698,9.840466,81.063011,79.520340
16.7202721,1.784877,9.582792,1.491588,9.861061,81.300026,79.449074
16.7301846,1.824382,9.623494,1.482011,9.906380,81.396156,79.265495
16.7405701,1.837550,9.628283,1.474828,9.912393,81.443405,79.195084
16.7502575,1.847127,9.622296,1.480814,9.909251,81.405670,79.133507
16.7604103,1.836353,9.593566,1.490391,9.880788,81.324554,79.163803
16.7700043,1.819593,9.545682,1.498770,9.832460,81.232178,79.207779
16.7800007,1.807622,9.526528,1.509544,9.813306,81.151268,79.256073
16.7908459,1.795651,9.516952,1.514333,9.802547,81.113152,79.315086
16.8001232,1.807622,9.525331,1.515530,9.813066,81.115685,79.254753
16.8103809,1.831564,9.554062,1.519121,9.845936,81.124428,79.147758
16.8201866,1.857901,9.569624,1.490391,9.861580,81.307526,79.012955
16.8312950,1.845930,9.578004,1.516727,9.871478,81.161644,79.091370
16.8400764,1.842338,9.587581,1.490391,9.876091,81.320396,79.122696
16.8503113,1.841141,9.586384,1.467646,9.871299,81.449677,79.128273
16.8604870,1.823185,9.575610,1.480814,9.859468,81.361946,79.219978
16.8704910,1.794454,9.537302,1.505953,9.820799,81.179276,79.344307
16.8800049,1.756147,9.524135,1.533486,9.805344,81.002411,79.552628
16.8906841,1.747767,9.526528,1.519121,9.803936,81.086098,79.603943
16.9001465,1.758541,9.549273,1.521515,9.828332,81.094276,79.565636
16.9101715,1.799243,9.576807,1.491588,9.857857,81.297180,79.359589
16.9200191,1.824382,9.563639,1.473631,9.846987,81.393181,79.199883
16.9302158,1.812411,9.524135,1.443704,9.801951,81.530243,79.225632
16.9403992,1.780089,9.446322,1.408988,9.715296,81.661110,79.328186
16.9505863,1.705869,9.379285,1.351527,9.628478,81.930878,79.691933
16.9620380,1.550246,9.317036,1.288081,9.532553,82.234184,80.553200
16.9705811,1.550246,9.317036,1.261744,9.529030,82.391090,80.553200
16.9799976,1.557428,9.345766,1.261744,9.558290,82.414520,80.538864
16.9899006,1.622072,9.436746,1.248576,9.656201,82.570679,80.246803
16.9998932,1.921347,9.616311,1.331176,9.896315,82.269577,78.701042
17.0102386,2.044648,9.619903,1.365892,9.929188,82.093132,78.000717
17.0198936,2.057816,9.570822,1.410185,9.890594,81.802925,77.865608
17.0299683,2.011129,9.482236,1.447295,9.800617,81.507851,78.025337
17.0398521,1.934515,9.397242,1.462857,9.705176,81.330788,78.367599
17.0498714,1.879448,9.354146,1.468843,9.653490,81.248070,78.639313
17.0600739,1.853112,9.326612,1.498770,9.626320,81.042892,78.762215
17.0698261,1.863886,9.309854,1.501164,9.612540,81.015495,78.678734
17.0798645,1.902193,9.272743,1.459266,9.577660,81.236198,78.407280
17.0900745,1.918953,9.230844,1.436521,9.537004,81.336792,78.256340
17.0998878,1.902193,9.185355,1.435324,9.489429,81.300339,78.300011
17.1099396,1.914164,9.145850,1.496376,9.463073,80.901749,78.179016
17.1199360,1.966837,9.108741,1.532289,9.443809,80.662292,77.815285
17.1299839,2.045845,9.089587,1.605312,9.454264,80.223946,77.315491
17.1401520,2.151190,9.077616,1.666364,9.476682,79.872551,76.668129
17.1498833,2.223016,9.050082,1.715446,9.475682,79.569855,76.199387
17.1599731,2.269703,9.016563,1.744176,9.460028,79.375404,75.870720
17.1699448,2.333150,9.048885,1.720234,9.501848,79.569542,75.541855
17.1813202,2.409764,9.075222,1.678335,9.538524,79.865860,75.129280
17.1899433,2.510320,9.166202,1.628057,9.642175,80.279182,74.684120
17.1999149,2.651578,9.226056,1.502362,9.716381,81.105156,73.965294
17.2101860,2.512715,9.163807,1.466449,9.614550,81.226784,74.666382
17.2235184,2.434903,9.064447,1.425747,9.493457,81.362518,74.964081
17.2409153,2.686294,9.153033,1.691504,9.687899,79.944641,73.643730
17.2504177,2.715025,9.108741,1.534683,9.627865,80.827919,73.402359
17.2600098,2.773683,8.990228,1.444901,9.518679,81.268959,72.853859
17.2699432,2.785654,8.852561,1.420959,9.388654,81.294914,72.532669
17.2801895,2.865860,8.748413,1.491588,9.325916,80.796585,71.861916
17.2901001,2.962825,8.674192,1.485602,9.285848,80.793938,71.141487
17.2999496,3.120842,8.714894,1.650802,9.402882,79.888550,70.297333
17.3099670,3.123236,8.774749,1.841141,9.494242,78.818253,70.407600
17.3199635,2.949656,8.815451,1.634043,9.438365,80.030281,71.499718
17.3299084,2.584541,8.756793,1.505953,9.253603,80.633896,73.556198
17.3400059,2.132037,8.608353,1.532289,8.999846,80.197220,76.089432
17.3499298,1.777695,8.434772,1.515530,8.752280,80.028503,78.098640
17.3598938,1.503559,8.201338,1.459266,8.464755,80.073006,79.611275
17.3698940,1.332373,7.945158,1.420959,8.180457,79.996887,80.480293
17.3832493,1.205481,7.726089,1.497573,7.961681,79.158218,81.131798
17.4000397,1.065420,7.479486,1.599327,7.722414,78.047432,81.893005
17.4099045,1.022324,7.368156,1.689109,7.628103,77.206818,82.100700
17.4199123,0.982820,7.223307,1.753753,7.497849,76.473167,82.251785
17.4299927,0.930147,6.952762,1.793257,7.240293,75.659882,82.380157
17.4398975,0.878672,6.645107,1.825579,6.947104,74.764755,82.467567
17.4498901,0.799663,6.307524,1.636437,6.565230,75.566383,82.774628
17.4598694,0.675165,5.950788,1.690306,6.222931,74.238983,83.527016
17.4698658,0.502782,5.590461,1.824382,5.902069,71.994469,84.860886
17.4798489,0.286107,5.218163,1.939303,5.574224,69.640739,86.861664
17.4899464,0.081403,4.850653,2.005144,5.249386,67.543816,89.038559
17.4999142,-0.064643,4.507085,1.957260,4.914149,66.528633,90.821716
17.5099239,-0.192733,4.213795,1.748964,4.566409,67.479965,92.618805
17.5198650,-0.318429,3.998317,1.437718,4.260865,70.279991,94.553467
17.5299416,-0.495600,3.934870,1.168370,4.134479,73.585037,97.178642
17.5398350,-0.918176,4.110844,0.820014,4.291213,78.983513,102.590622
17.5498734,-1.022324,4.182671,0.906205,4.400124,78.114883,103.734894
17.5599022,-1.042675,4.112041,0.951695,4.347618,77.355545,104.228394
17.5699844,-0.987608,3.946841,0.952892,4.178628,76.818321,104.048508
17.5800686,-0.942118,3.757699,0.913388,3.980222,76.733444,104.074890
17.5899429,-0.949301,3.632004,0.772130,3.832598,78.377426,104.647774
17.5999050,-1.059434,3.694253,0.529119,3.879417,82.160919,106.001778
17.6098442,-1.228225,4.021062,0.231040,4.210802,86.854683,106.985191
17.6199150,-1.391031,4.635174,-0.005986,4.839406,90.070862,106.704674
17.6298866,-1.474828,5.453991,-0.223858,5.654313,92.268967,105.131607
17.6398869,-1.489193,6.423643,-0.507571,6.613510,94.401642,103.052307
17.6499119,-1.382651,7.548918,-0.720655,7.708257,95.364487,100.379189
17.6598454,-1.285686,8.528147,-0.831985,8.664553,95.510124,98.573235
17.6699810,-1.333570,9.155427,-0.791284,9.285816,94.888344,98.287361
17.6798210,-1.491588,9.429564,-1.118092,9.612057,96.679871,98.988686
17.6898899,-1.726219,9.639056,-1.568202,9.917182,99.098358,100.153236
17.7001648,-1.916559,9.894038,-1.938106,10.262624,100.885735,100.962898
17.7098694,-2.019509,10.454282,-2.042254,10.841643,100.857750,100.933456
17.7199001,-1.951274,11.328165,-1.735796,11.625307,98.587051,99.773285
17.7298546,-1.692701,12.230780,-1.320402,12.417756,96.103905,97.879501
17.7402592,-1.241394,12.932281,-0.848745,13.019421,93.737801,95.483131
17.7498798,-0.787692,13.083116,-0.393846,13.112722,91.721161,93.445435
17.7599087,-0.308852,12.672509,-0.350751,12.681124,91.584961,91.396126
17.7698574,0.604536,11.783064,-1.329979,11.873285,96.431450,87.062988
17.7799263,1.329979,10.065224,-1.681927,10.291086,99.406349,82.472771
17.7899227,0.312443,9.873688,0.301669,9.883235,88.250870,88.187538
17.8002586,-0.448913,10.553641,0.624887,10.581652,86.614494,92.435684
17.8103161,-1.310825,11.388021,-0.367510,11.469104,91.836273,96.566170
17.8202457,-1.713051,12.484565,-0.094571,12.601898,90.429977,97.812965
17.8298664,-1.497573,13.005303,1.199495,13.146080,84.764847,96.568733
17.8399277,-0.912191,12.890382,1.549049,13.015129,83.164505,94.047798
17.8499432,-0.154426,12.696451,1.345541,12.768485,83.950951,90.696854
17.8605289,0.448913,12.470200,1.408988,12.557573,83.557724,87.938309
17.8699455,0.790087,12.289437,1.229423,12.376024,84.298889,86.321526
17.8801537,0.901417,12.316971,1.140837,12.402493,84.722214,85.814270
17.8900986,0.638055,12.179304,1.179144,12.252875,84.477646,87.001106
17.8999691,0.069432,12.356475,1.064223,12.402413,85.077530,89.678055
17.9098949,-0.605733,12.794614,0.743400,12.830499,86.678421,92.710518
17.9199543,-1.290475,13.195642,0.377087,13.263955,88.370895,95.585510
17.9307632,-1.801637,13.309367,0.288501,13.433852,88.769440,97.709045
17.9401302,-1.854309,12.996924,-0.105345,13.128961,90.459740,98.119759
17.9502296,-1.568202,12.419921,-0.210690,12.520307,90.964211,97.196373
17.9603157,-0.932542,11.893197,0.274136,11.932850,88.683617,94.483368
17.9703770,0.198719,11.578360,0.775721,11.606018,86.167618,89.016731
17.9798641,1.886631,11.537658,0.271742,11.694048,88.668465,80.713219
17.9904404,3.490746,11.644200,-1.567005,12.256762,97.345268,73.312103
18.0003510,4.259285,11.883620,-3.229778,13.030480,104.351112,70.281487
18.0100155,4.757279,12.557588,-3.019088,13.763706,102.670937,69.251457
18.0199890,4.945224,13.176489,-0.958878,14.106543,93.897629,69.428551
18.0298462,4.744111,13.464991,1.115698,14.319823,85.531395,70.591148
18.0398941,4.358644,13.523648,1.776498,14.319315,82.873352,72.135979
18.0500011,3.928885,13.578715,0.855927,14.161577,86.534927,73.862656
18.0602436,3.298013,13.703214,-0.385466,14.099771,91.566574,76.467735
18.0702496,1.082179,13.861231,0.083797,13.903664,89.654678,85.535835
18.0802536,0.011971,14.231135,0.697910,14.248242,87.192406,89.951805
18.0900898,-0.561440,14.195222,1.130063,14.251196,85.451897,92.264946
18.1001091,-0.489614,13.763068,1.356315,13.838401,84.375351,92.037407
18.1099014,0.180762,12.995727,1.547851,13.088828,83.208458,89.203102
18.1201210,1.201889,12.380417,1.572991,12.537685,82.792618,84.455109
18.1301079,2.316390,12.151771,1.996764,12.530692,80.830841,79.207664
18.1399517,3.501520,12.070368,2.382231,12.791773,79.267059,73.822968
18.1499100,4.501099,12.006922,2.387019,13.043156,79.454903,69.450218
18.1601276,5.090073,11.882423,2.014721,13.082810,81.141342,66.811165
18.1702709,5.187038,11.431116,1.483208,12.640241,83.261375,65.593124
18.1799335,4.838682,10.753557,0.910994,11.827161,85.582382,65.774109
18.1899052,4.254497,10.125079,0.720655,11.006240,86.245766,67.208153
18.2008686,3.661932,9.679757,0.721852,10.374416,86.010139,69.277962
18.2098637,3.144784,9.515755,0.773327,10.051731,85.587608,71.712219
18.2198448,2.821567,9.630676,0.551863,10.050657,86.852409,73.670631
18.2299480,2.701857,9.956287,0.122104,10.317101,89.321884,74.817184
